18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,0,3,5,0,2
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,1,2,2,2,0
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,2,4,3,1,0
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,3,6,5,0,1
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,4,7,1,0,0
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,5,4,7,1,1
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,6,2,2,1,0
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,7,9,3,0,2
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,8,5,4,1,1
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,9,6,5,2,0
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,10,0,10,0,0
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,11,5,7,1,1
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,12,5,4,1,0
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,13,9,7,1,0
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,14,9,7,1,2
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,15,19,12,0,1
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,16,10,4,1,0
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,17,14,10,2,3
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,18,10,4,1,1
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,19,10,5,1,2
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,20,15,9,0,1
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,21,7,10,1,5
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,22,7,12,0,2
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,23,7,4,0,0
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,24,11,7,4,2
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,25,5,6,2,2
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,26,6,7,1,1
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,27,12,3,1,5
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,28,7,7,2,1
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,29,4,6,2,0
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,30,5,3,0,1
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,31,6,3,4,2
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,32,5,4,2,1
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,33,11,6,2,3
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,34,7,4,0,0
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,35,6,4,1,2
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,36,5,4,0,3
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,37,4,7,3,4
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,38,6,3,0,2
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,39,5,8,0,2
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,40,7,7,1,3
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,41,8,5,2,6
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,42,7,9,3,0
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,43,6,13,3,1
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,44,14,7,0,4
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,45,11,15,5,1
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,46,15,15,2,1
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,47,14,19,0,2
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,48,11,16,1,1
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,49,15,10,1,2
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,50,12,19,3,4
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,51,14,13,0,2
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,52,12,11,2,2
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,53,17,17,2,4
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,54,16,6,1,1
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,55,17,8,1,4
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,56,6,13,0,0
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,57,8,8,0,1
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,58,4,14,0,1
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,59,4,7,1,0
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,60,5,8,1,2
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,61,9,6,1,0
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,62,11,8,2,0
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,63,2,6,0,2
18,VILLA DE VALLECAS,1801,CASCO H.VALLECAS,1,18002,2,64,6,7,0,0
