5,CHAMARTIN,501,EL VISO,1,5001,1,0,4,4,0,0
5,CHAMARTIN,501,EL VISO,1,5001,1,1,4,2,1,0
5,CHAMARTIN,501,EL VISO,1,5001,1,2,3,4,0,0
5,CHAMARTIN,501,EL VISO,1,5001,1,3,6,4,2,0
5,CHAMARTIN,501,EL VISO,1,5001,1,4,5,3,0,0
5,CHAMARTIN,501,EL VISO,1,5001,1,5,4,3,0,0
5,CHAMARTIN,501,EL VISO,1,5001,1,6,3,5,0,0
5,CHAMARTIN,501,EL VISO,1,5001,1,7,3,2,0,0
5,CHAMARTIN,501,EL VISO,1,5001,1,8,4,6,1,0
5,CHAMARTIN,501,EL VISO,1,5001,1,9,4,2,0,0
5,CHAMARTIN,501,EL VISO,1,5001,1,10,4,7,0,0
5,CHAMARTIN,501,EL VISO,1,5001,1,11,3,5,0,0
5,CHAMARTIN,501,EL VISO,1,5001,1,12,2,9,0,0
5,CHAMARTIN,501,EL VISO,1,5001,1,13,7,6,1,0
5,CHAMARTIN,501,EL VISO,1,5001,1,14,6,3,0,0
5,CHAMARTIN,501,EL VISO,1,5001,1,15,10,3,0,0
5,CHAMARTIN,501,EL VISO,1,5001,1,16,4,7,0,0
5,CHAMARTIN,501,EL VISO,1,5001,1,17,8,5,0,0
5,CHAMARTIN,501,EL VISO,1,5001,1,18,7,5,0,1
5,CHAMARTIN,501,EL VISO,1,5001,1,19,9,3,1,1
5,CHAMARTIN,501,EL VISO,1,5001,1,20,4,7,1,0
5,CHAMARTIN,501,EL VISO,1,5001,1,21,7,9,1,1
5,CHAMARTIN,501,EL VISO,1,5001,1,22,5,10,2,0
5,CHAMARTIN,501,EL VISO,1,5001,1,23,5,8,0,3
5,CHAMARTIN,501,EL VISO,1,5001,1,24,4,4,0,3
5,CHAMARTIN,501,EL VISO,1,5001,1,25,9,5,1,2
5,CHAMARTIN,501,EL VISO,1,5001,1,26,6,5,1,3
5,CHAMARTIN,501,EL VISO,1,5001,1,27,8,5,0,1
5,CHAMARTIN,501,EL VISO,1,5001,1,28,6,6,0,2
5,CHAMARTIN,501,EL VISO,1,5001,1,29,6,5,0,3
5,CHAMARTIN,501,EL VISO,1,5001,1,30,8,7,1,1
5,CHAMARTIN,501,EL VISO,1,5001,1,31,3,3,2,0
5,CHAMARTIN,501,EL VISO,1,5001,1,32,3,3,0,2
5,CHAMARTIN,501,EL VISO,1,5001,1,33,2,10,2,1
5,CHAMARTIN,501,EL VISO,1,5001,1,34,6,4,1,2
5,CHAMARTIN,501,EL VISO,1,5001,1,35,2,4,1,1
5,CHAMARTIN,501,EL VISO,1,5001,1,36,5,5,1,3
5,CHAMARTIN,501,EL VISO,1,5001,1,37,5,7,0,2
5,CHAMARTIN,501,EL VISO,1,5001,1,38,4,7,0,0
5,CHAMARTIN,501,EL VISO,1,5001,1,39,3,5,0,1
5,CHAMARTIN,501,EL VISO,1,5001,1,40,8,6,1,3
5,CHAMARTIN,501,EL VISO,1,5001,1,41,3,6,0,3
5,CHAMARTIN,501,EL VISO,1,5001,1,42,6,7,2,3
5,CHAMARTIN,501,EL VISO,1,5001,1,43,5,5,1,1
5,CHAMARTIN,501,EL VISO,1,5001,1,44,9,3,0,0
5,CHAMARTIN,501,EL VISO,1,5001,1,45,7,8,0,1
5,CHAMARTIN,501,EL VISO,1,5001,1,46,3,9,1,2
5,CHAMARTIN,501,EL VISO,1,5001,1,47,6,8,0,1
5,CHAMARTIN,501,EL VISO,1,5001,1,48,9,8,0,3
5,CHAMARTIN,501,EL VISO,1,5001,1,49,8,9,2,1
5,CHAMARTIN,501,EL VISO,1,5001,1,50,13,8,0,0
5,CHAMARTIN,501,EL VISO,1,5001,1,51,7,8,0,1
5,CHAMARTIN,501,EL VISO,1,5001,1,52,5,8,0,0
5,CHAMARTIN,501,EL VISO,1,5001,1,53,5,7,2,2
5,CHAMARTIN,501,EL VISO,1,5001,1,54,4,6,0,3
5,CHAMARTIN,501,EL VISO,1,5001,1,55,6,3,1,3
5,CHAMARTIN,501,EL VISO,1,5001,1,56,7,12,2,2
5,CHAMARTIN,501,EL VISO,1,5001,1,57,6,10,1,0
5,CHAMARTIN,501,EL VISO,1,5001,1,58,7,13,2,0
5,CHAMARTIN,501,EL VISO,1,5001,1,59,6,7,1,1
5,CHAMARTIN,501,EL VISO,1,5001,1,60,10,3,1,1
5,CHAMARTIN,501,EL VISO,1,5001,1,61,4,7,0,1
5,CHAMARTIN,501,EL VISO,1,5001,1,62,4,6,0,0
5,CHAMARTIN,501,EL VISO,1,5001,1,63,4,9,2,0
5,CHAMARTIN,501,EL VISO,1,5001,1,64,5,8,0,0
5,CHAMARTIN,501,EL VISO,1,5001,1,65,7,2,2,1
5,CHAMARTIN,501,EL VISO,1,5001,1,66,3,10,0,1
5,CHAMARTIN,501,EL VISO,1,5001,1,67,5,7,1,1
5,CHAMARTIN,501,EL VISO,1,5001,1,68,4,6,0,0
5,CHAMARTIN,501,EL VISO,1,5001,1,69,3,4,0,2
5,CHAMARTIN,501,EL VISO,1,5001,1,70,3,5,0,0
5,CHAMARTIN,501,EL VISO,1,5001,1,71,5,8,0,1
5,CHAMARTIN,501,EL VISO,1,5001,1,72,3,8,0,1
5,CHAMARTIN,501,EL VISO,1,5001,1,73,5,8,0,0
5,CHAMARTIN,501,EL VISO,1,5001,1,74,5,6,0,0
5,CHAMARTIN,501,EL VISO,1,5001,1,75,5,9,0,0
5,CHAMARTIN,501,EL VISO,1,5001,1,76,8,9,0,0
5,CHAMARTIN,501,EL VISO,1,5001,1,77,5,11,0,1
5,CHAMARTIN,501,EL VISO,1,5001,1,78,2,4,0,1
5,CHAMARTIN,501,EL VISO,1,5001,1,79,2,9,0,1
