3,RETIRO,304,IBIZA,4,3048,48,0,6,4,1,0
3,RETIRO,304,IBIZA,4,3048,48,1,5,6,0,2
3,RETIRO,304,IBIZA,4,3048,48,2,1,6,1,0
3,RETIRO,304,IBIZA,4,3048,48,3,3,4,1,0
3,RETIRO,304,IBIZA,4,3048,48,4,5,6,1,0
3,RETIRO,304,IBIZA,4,3048,48,5,4,3,0,1
3,RETIRO,304,IBIZA,4,3048,48,6,2,2,0,1
3,RETIRO,304,IBIZA,4,3048,48,7,3,2,0,0
3,RETIRO,304,IBIZA,4,3048,48,8,4,2,2,0
3,RETIRO,304,IBIZA,4,3048,48,9,6,3,0,1
3,RETIRO,304,IBIZA,4,3048,48,10,1,4,1,0
3,RETIRO,304,IBIZA,4,3048,48,11,7,5,2,0
3,RETIRO,304,IBIZA,4,3048,48,12,4,4,0,0
3,RETIRO,304,IBIZA,4,3048,48,13,4,5,0,1
3,RETIRO,304,IBIZA,4,3048,48,14,4,2,0,0
3,RETIRO,304,IBIZA,4,3048,48,15,6,4,0,1
3,RETIRO,304,IBIZA,4,3048,48,16,4,4,0,1
3,RETIRO,304,IBIZA,4,3048,48,17,4,2,0,1
3,RETIRO,304,IBIZA,4,3048,48,18,3,5,0,0
3,RETIRO,304,IBIZA,4,3048,48,19,2,6,0,1
3,RETIRO,304,IBIZA,4,3048,48,20,1,4,0,0
3,RETIRO,304,IBIZA,4,3048,48,21,3,4,0,1
3,RETIRO,304,IBIZA,4,3048,48,22,1,5,0,2
3,RETIRO,304,IBIZA,4,3048,48,23,5,4,1,0
3,RETIRO,304,IBIZA,4,3048,48,24,1,13,1,2
3,RETIRO,304,IBIZA,4,3048,48,25,4,9,2,2
3,RETIRO,304,IBIZA,4,3048,48,26,4,4,1,3
3,RETIRO,304,IBIZA,4,3048,48,27,4,10,3,1
3,RETIRO,304,IBIZA,4,3048,48,28,5,4,0,4
3,RETIRO,304,IBIZA,4,3048,48,29,7,6,3,3
3,RETIRO,304,IBIZA,4,3048,48,30,8,5,2,2
3,RETIRO,304,IBIZA,4,3048,48,31,5,8,1,3
3,RETIRO,304,IBIZA,4,3048,48,32,8,5,2,2
3,RETIRO,304,IBIZA,4,3048,48,33,5,7,1,1
3,RETIRO,304,IBIZA,4,3048,48,34,3,4,1,2
3,RETIRO,304,IBIZA,4,3048,48,35,10,9,1,0
3,RETIRO,304,IBIZA,4,3048,48,36,2,4,1,2
3,RETIRO,304,IBIZA,4,3048,48,37,3,11,2,4
3,RETIRO,304,IBIZA,4,3048,48,38,4,4,1,1
3,RETIRO,304,IBIZA,4,3048,48,39,6,8,0,4
3,RETIRO,304,IBIZA,4,3048,48,40,6,6,2,2
3,RETIRO,304,IBIZA,4,3048,48,41,5,5,1,0
3,RETIRO,304,IBIZA,4,3048,48,42,6,4,3,2
3,RETIRO,304,IBIZA,4,3048,48,43,2,5,3,2
3,RETIRO,304,IBIZA,4,3048,48,44,7,8,1,1
3,RETIRO,304,IBIZA,4,3048,48,45,7,8,2,1
3,RETIRO,304,IBIZA,4,3048,48,46,9,9,1,0
3,RETIRO,304,IBIZA,4,3048,48,47,8,8,1,1
3,RETIRO,304,IBIZA,4,3048,48,48,6,8,1,0
3,RETIRO,304,IBIZA,4,3048,48,49,7,6,2,1
3,RETIRO,304,IBIZA,4,3048,48,50,6,8,1,1
3,RETIRO,304,IBIZA,4,3048,48,51,6,7,1,0
3,RETIRO,304,IBIZA,4,3048,48,52,2,9,2,0
3,RETIRO,304,IBIZA,4,3048,48,53,6,7,1,1
3,RETIRO,304,IBIZA,4,3048,48,54,3,9,0,1
3,RETIRO,304,IBIZA,4,3048,48,55,8,13,0,1
3,RETIRO,304,IBIZA,4,3048,48,56,3,9,0,2
3,RETIRO,304,IBIZA,4,3048,48,57,7,6,1,0
3,RETIRO,304,IBIZA,4,3048,48,58,7,7,0,2
3,RETIRO,304,IBIZA,4,3048,48,59,6,7,0,0
3,RETIRO,304,IBIZA,4,3048,48,60,5,4,1,0
3,RETIRO,304,IBIZA,4,3048,48,61,9,7,1,2
3,RETIRO,304,IBIZA,4,3048,48,62,7,9,1,0
3,RETIRO,304,IBIZA,4,3048,48,63,7,10,0,0
3,RETIRO,304,IBIZA,4,3048,48,64,7,8,0,0
3,RETIRO,304,IBIZA,4,3048,48,65,7,8,0,1
3,RETIRO,304,IBIZA,4,3048,48,66,3,3,0,0
3,RETIRO,304,IBIZA,4,3048,48,67,4,7,0,1
3,RETIRO,304,IBIZA,4,3048,48,68,3,8,0,0
3,RETIRO,304,IBIZA,4,3048,48,69,2,10,0,0
3,RETIRO,304,IBIZA,4,3048,48,70,1,9,0,0
3,RETIRO,304,IBIZA,4,3048,48,71,2,11,1,0
3,RETIRO,304,IBIZA,4,3048,48,72,5,3,0,0
3,RETIRO,304,IBIZA,4,3048,48,73,5,8,1,0
3,RETIRO,304,IBIZA,4,3048,48,74,5,6,1,0
3,RETIRO,304,IBIZA,4,3048,48,75,3,7,0,0
3,RETIRO,304,IBIZA,4,3048,48,76,7,8,0,0
3,RETIRO,304,IBIZA,4,3048,48,77,6,10,0,0
3,RETIRO,304,IBIZA,4,3048,48,78,5,7,0,0
3,RETIRO,304,IBIZA,4,3048,48,79,5,5,1,0
3,RETIRO,304,IBIZA,4,3048,48,80,2,10,0,0
3,RETIRO,304,IBIZA,4,3048,48,81,4,5,0,0
3,RETIRO,304,IBIZA,4,3048,48,82,3,4,0,0
3,RETIRO,304,IBIZA,4,3048,48,83,2,5,0,0
3,RETIRO,304,IBIZA,4,3048,48,84,2,3,0,1
3,RETIRO,304,IBIZA,4,3048,48,85,1,5,0,0
3,RETIRO,304,IBIZA,4,3048,48,86,2,8,0,0
3,RETIRO,304,IBIZA,4,3048,48,87,0,9,0,0
3,RETIRO,304,IBIZA,4,3048,48,88,3,3,0,0
3,RETIRO,304,IBIZA,4,3048,48,89,2,6,0,0
3,RETIRO,304,IBIZA,4,3048,48,90,2,4,0,0
3,RETIRO,304,IBIZA,4,3048,48,91,0,3,0,0
3,RETIRO,304,IBIZA,4,3048,48,92,0,3,0,0
3,RETIRO,304,IBIZA,4,3048,48,93,1,4,0,0
3,RETIRO,304,IBIZA,4,3048,48,94,0,5,0,0
3,RETIRO,304,IBIZA,4,3048,48,95,0,5,0,0
3,RETIRO,304,IBIZA,4,3048,48,96,3,4,0,0
3,RETIRO,304,IBIZA,4,3048,48,97,1,6,0,0
3,RETIRO,304,IBIZA,4,3048,48,98,2,1,0,0
3,RETIRO,304,IBIZA,4,3048,48,101,0,2,0,0
3,RETIRO,304,IBIZA,4,3048,48,102,0,1,0,0
3,RETIRO,304,IBIZA,4,3049,49,0,5,6,2,0
3,RETIRO,304,IBIZA,4,3049,49,1,7,13,1,1
3,RETIRO,304,IBIZA,4,3049,49,2,4,5,0,0
3,RETIRO,304,IBIZA,4,3049,49,3,11,5,0,1
3,RETIRO,304,IBIZA,4,3049,49,4,7,6,1,1
3,RETIRO,304,IBIZA,4,3049,49,5,10,5,0,0
3,RETIRO,304,IBIZA,4,3049,49,6,12,5,0,0
3,RETIRO,304,IBIZA,4,3049,49,7,10,7,0,1
3,RETIRO,304,IBIZA,4,3049,49,8,6,6,0,0
3,RETIRO,304,IBIZA,4,3049,49,9,9,6,0,0
3,RETIRO,304,IBIZA,4,3049,49,10,5,6,1,1
3,RETIRO,304,IBIZA,4,3049,49,11,11,3,1,0
3,RETIRO,304,IBIZA,4,3049,49,12,3,6,0,0
3,RETIRO,304,IBIZA,4,3049,49,13,7,9,0,0
3,RETIRO,304,IBIZA,4,3049,49,14,10,6,0,1
3,RETIRO,304,IBIZA,4,3049,49,15,2,10,0,0
3,RETIRO,304,IBIZA,4,3049,49,16,5,4,0,0
3,RETIRO,304,IBIZA,4,3049,49,17,7,4,1,0
3,RETIRO,304,IBIZA,4,3049,49,18,5,1,1,1
3,RETIRO,304,IBIZA,4,3049,49,19,7,7,1,0
3,RETIRO,304,IBIZA,4,3049,49,20,7,3,0,1
3,RETIRO,304,IBIZA,4,3049,49,21,6,7,0,0
3,RETIRO,304,IBIZA,4,3049,49,22,7,9,0,2
3,RETIRO,304,IBIZA,4,3049,49,23,6,6,5,3
3,RETIRO,304,IBIZA,4,3049,49,24,3,8,1,2
3,RETIRO,304,IBIZA,4,3049,49,25,7,13,1,3
3,RETIRO,304,IBIZA,4,3049,49,26,7,8,5,4
3,RETIRO,304,IBIZA,4,3049,49,27,8,10,2,2
3,RETIRO,304,IBIZA,4,3049,49,28,12,8,0,1
3,RETIRO,304,IBIZA,4,3049,49,29,6,5,1,8
3,RETIRO,304,IBIZA,4,3049,49,30,8,6,1,4
3,RETIRO,304,IBIZA,4,3049,49,31,9,8,5,3
3,RETIRO,304,IBIZA,4,3049,49,32,3,15,2,3
3,RETIRO,304,IBIZA,4,3049,49,33,6,6,2,3
3,RETIRO,304,IBIZA,4,3049,49,34,5,6,2,1
3,RETIRO,304,IBIZA,4,3049,49,35,10,10,0,3
3,RETIRO,304,IBIZA,4,3049,49,36,7,7,1,1
3,RETIRO,304,IBIZA,4,3049,49,37,10,8,2,0
3,RETIRO,304,IBIZA,4,3049,49,38,7,8,0,4
3,RETIRO,304,IBIZA,4,3049,49,39,14,14,0,3
3,RETIRO,304,IBIZA,4,3049,49,40,9,7,0,1
3,RETIRO,304,IBIZA,4,3049,49,41,9,6,2,3
3,RETIRO,304,IBIZA,4,3049,49,42,13,11,3,1
3,RETIRO,304,IBIZA,4,3049,49,43,12,9,3,0
3,RETIRO,304,IBIZA,4,3049,49,44,10,15,0,1
3,RETIRO,304,IBIZA,4,3049,49,45,13,14,4,4
3,RETIRO,304,IBIZA,4,3049,49,46,13,10,1,2
3,RETIRO,304,IBIZA,4,3049,49,47,7,13,2,2
3,RETIRO,304,IBIZA,4,3049,49,48,18,14,0,2
3,RETIRO,304,IBIZA,4,3049,49,49,10,8,4,1
3,RETIRO,304,IBIZA,4,3049,49,50,14,10,1,0
3,RETIRO,304,IBIZA,4,3049,49,51,14,11,1,2
3,RETIRO,304,IBIZA,4,3049,49,52,15,6,0,2
3,RETIRO,304,IBIZA,4,3049,49,53,10,11,0,0
3,RETIRO,304,IBIZA,4,3049,49,54,8,18,0,0
3,RETIRO,304,IBIZA,4,3049,49,55,10,13,1,1
3,RETIRO,304,IBIZA,4,3049,49,56,6,14,1,2
3,RETIRO,304,IBIZA,4,3049,49,57,14,14,1,1
3,RETIRO,304,IBIZA,4,3049,49,58,8,12,0,2
3,RETIRO,304,IBIZA,4,3049,49,59,10,11,0,1
3,RETIRO,304,IBIZA,4,3049,49,60,13,13,0,0
3,RETIRO,304,IBIZA,4,3049,49,61,12,18,0,1
3,RETIRO,304,IBIZA,4,3049,49,62,9,14,1,2
3,RETIRO,304,IBIZA,4,3049,49,63,14,17,0,0
3,RETIRO,304,IBIZA,4,3049,49,64,6,13,1,0
3,RETIRO,304,IBIZA,4,3049,49,65,10,18,2,0
